s1,s2,gs,file,s1_n_words,s2_n_words,s1_n_verbs_tot,s2_n_verbs_tot,s1_n_verbs_pres,s2_n_verbs_pres,s1_n_verbs_past,s2_n_verbs_past,s1_n_nouns,s2_n_nouns,s1_n_adjectives,s2_n_adjectives,s1_n_adverbs,s2_n_adverbs,dif_n_words,dif_n_verbs_tot,dif_n_verbs_pres,dif_n_verbs_past,dif_n_nouns,dif_n_adjectives,dif_n_adverbs,jaccard_all_words,jaccard_verbs,jaccard_nouns,jaccard_adjectives,jaccard_adverbs,all_all_shared_synsets_count,all_all_shared_synsets_ratio,all_all_avg_synset_similarity,all_all_max_synset_similarity,all_verb_shared_synsets_count,all_verb_shared_synsets_ratio,all_verb_avg_synset_similarity,all_verb_max_synset_similarity,all_noun_shared_synsets_count,all_noun_shared_synsets_ratio,all_noun_avg_synset_similarity,all_noun_max_synset_similarity,all_adj_shared_synsets_count,all_adj_shared_synsets_ratio,all_adj_avg_synset_similarity,all_adj_max_synset_similarity,all_adv_shared_synsets_count,all_adv_shared_synsets_ratio,all_adv_avg_synset_similarity,all_adv_max_synset_similarity,best_all_shared_synsets_count,best_all_shared_synsets_ratio,best_all_avg_synset_similarity,best_all_max_synset_similarity,best_verb_shared_synsets_count,best_verb_shared_synsets_ratio,best_verb_avg_synset_similarity,best_verb_max_synset_similarity,best_noun_shared_synsets_count,best_noun_shared_synsets_ratio,best_noun_avg_synset_similarity,best_noun_max_synset_similarity,best_adj_shared_synsets_count,best_adj_shared_synsets_ratio,best_adj_avg_synset_similarity,best_adj_max_synset_similarity,best_adv_shared_synsets_count,best_adv_shared_synsets_ratio,best_adv_avg_synset_similarity,best_adv_max_synset_similarity,lemma_diversity,shared_lemmas_ratio,avg_lemma_similarity,max_lemma_similarity,lemma_jackard_similarity,shared_lemma_count,dice_coefficient,lemma_bigram_overlap,lemma_lcs_length,lemma_edit_distance,proportion_s1_in_s2,proportion_s2_in_s1,lemma_position_similarity
The weather service reported maximum sustained winds of nearly 105 miles an hour with stronger gusts.,"Maximum sustained winds were around 40 mph, with stronger gusts.",2.25,MSRpar,17,12,1,2,0,0,1,2,6,4,3,1,1,1,5,-1,0,-1,2,2,0,0.20833333333333337,0.0,0.25,0.33333333333333337,0.0,37,0.3523809523809524,0.2835420649632952,1.0,14,0.5185185185185185,0.276997076997077,1.0,12,0.24,0.23718641723450365,1.0,3,1.0,0.6666666666666666,1.0,0,0.0,0.5,0.5,5,0.3333333333333333,0.38995570952515296,1.0,1,1.0,1.0,1.0,3,0.3,0.35670238773953944,1.0,1,1.0,1.0,1.0,0,0.0,0.5,0.5,15,0.3333333333333333,0.18311425264550263,1.0,0.33333333333333337,5,0.5,0.2,5,7,0.4166666666666667,0.625,0.7166666666666668
"The WiFi potties were to be unveiled this summer, at music festivals in Britain.",The world's first portal potty was soon to be rolled out at summer festivals in Great Britain.,4.0,MSRpar,16,19,2,3,0,0,1,2,6,5,1,3,0,1,-3,-1,0,-1,1,-2,-1,0.34615384615384615,0.25,0.375,0.0,0.0,11,0.12359550561797752,0.286495689480951,1.0,1,0.045454545454545456,0.3192982456140351,1.0,7,0.15217391304347827,0.26157227542726935,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0.3076923076923077,0.3169014616211039,1.0,0,0.0,0.0,0.0,4,0.36363636363636365,0.3169014616211039,1.0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,13,0.3076923076923077,0.20121005978148834,1.0,0.3076923076923077,4,0.47058823529411764,0.0,4,7,0.5714285714285714,0.4,0.75
The benchmark 10-year Treasury note yield <US10YT=RR> dipped below 4.20 percent on Tuesday.,"Prices for Treasury securities also rose, with the yield on the benchmark 10-year note falling to 4.19 percent.",3.25,MSRpar,16,20,1,2,0,1,1,1,7,6,3,2,0,1,-4,-1,-1,0,1,1,-1,0.34615384615384615,0.0,0.4444444444444444,0.6666666666666667,0.0,40,0.2631578947368421,0.2631155146930478,1.0,17,0.2073170731707317,0.2726097471472234,1.0,23,0.3333333333333333,0.2526916386444008,1.0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,5,0.4166666666666667,0.33783072233241773,1.0,0,0.0,1.0,1.0,5,0.45454545454545453,0.33783072233241773,1.0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,16,0.375,0.23053603803603803,1.0,0.375,6,0.5454545454545454,0.05263157894736842,4,11,0.6,0.5,0.6944444444444445
"MEN who drink tea, particularly green tea, can greatly reduce their risk of prostate cancer, a landmark WA study has found.","DRINKING green tea can dramatically reduce the risk of men contracting prostate cancer, a study by Australian researchers has discovered.",4.25,MSRpar,25,22,4,5,2,3,1,1,9,7,1,2,2,1,3,-1,-1,0,2,-1,1,0.4666666666666667,0.2857142857142857,0.6666666666666667,0.5,0.0,93,0.6642857142857143,0.272479207786668,1.0,37,0.5873015873015873,0.2738148245871775,1.0,50,0.7936507936507936,0.2681411037314319,1.0,3,0.75,0.625,1.0,0,0.0,0.5,0.5,9,0.47368421052631576,0.2674565750427912,1.0,1,0.5,0.625,1.0,8,0.5714285714285714,0.25770307339131326,1.0,0,0.0,1.0,1.0,0,0.0,0.5,0.5,20,0.4,0.24732582232582234,1.0,0.4,8,0.5714285714285714,0.125,7,11,0.5714285714285714,0.5714285714285714,0.8333333333333334
"So was Edie Falco, the critically praised co-star of ""Frankie and Johnny.""","Edie Falco was not nominated for ""Frankie and Johnny.""",2.4,MSRpar,16,12,1,2,0,0,1,2,4,4,2,0,2,1,4,-1,0,-1,0,2,1,0.4,0.5,0.6,0.0,0.0,2,0.2,0.32300243329655093,1.0,0,0.0,0.213510101010101,0.25,2,0.5,0.3777485994397759,1.0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,2,0.4,0.44239028944911296,1.0,0,0.0,0.0,0.0,2,0.6666666666666666,0.44239028944911296,1.0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,8,0.5,0.27648732220160793,1.0,0.5,4,0.6666666666666666,0.25,4,3,0.5714285714285714,0.8,0.8571428571428572
John Hickenlooper had 65 percent of the vote to 35 percent for City Auditor Don Mares.,"Hickenlooper clobbered city Auditor Don Mares, 46, in the Tuesday runoff.",2.4,MSRpar,17,14,1,1,0,0,1,1,9,7,0,0,0,0,3,0,0,0,2,0,0,0.31818181818181823,0.0,0.5,0.0,0.0,6,0.16216216216216217,0.2657736805202844,1.0,0,0.0,0.23773559773559771,0.4,6,0.24,0.26617854462876817,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,2,0.15384615384615385,0.26029484656621554,1.0,0,0.0,1.0,1.0,2,0.2,0.24697789359767194,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,13,0.3076923076923077,0.18284564393939393,1.0,0.3076923076923077,4,0.47058823529411764,0.14285714285714285,4,9,0.4444444444444444,0.5,0.6
Forecasters said warnings might go up for Cuba later Thursday.,Watches or warnings could be issued for eastern Cuba later on Thursday.,4.0,MSRpar,11,13,2,2,0,0,1,1,4,4,0,1,1,1,-2,0,0,0,0,-1,0,0.33333333333333337,0.0,0.6,0.0,1.0,22,0.20952380952380953,0.3097651993497699,1.0,4,0.07017543859649122,0.3004896474736516,1.0,6,0.2,0.25922643311845256,1.0,3,0.5,0.575,1.0,3,1.0,0.6666666666666666,1.0,4,0.36363636363636365,0.305071489514214,1.0,0,0.0,1.0,1.0,3,0.3333333333333333,0.2796470032007405,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,12,0.3333333333333333,0.24123714826839826,1.0,0.33333333333333337,4,0.5,0.16666666666666666,4,5,0.5,0.5,0.96875
Shiites make up 20 percent of the country's population.,"Sunnis make up 77 percent of Pakistan's population, Shiites 20 percent.",3.0,MSRpar,11,14,1,2,1,2,0,0,4,5,0,0,0,0,-3,-1,-1,0,-1,0,0,0.5,0.5,0.33333333333333337,0.0,0.0,60,0.8695652173913043,0.3072955371423751,1.0,49,1.0,0.3077149561531069,1.0,10,0.5555555555555556,0.2975907475501582,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,5,0.5555555555555556,0.3104480028628635,1.0,0,0.0,1.0,1.0,5,0.625,0.3104480028628635,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,9,0.5555555555555556,0.23021618299396074,1.0,0.5555555555555556,5,0.7142857142857143,0.08333333333333333,3,6,0.8333333333333334,0.625,0.7555555555555555
"The CWA, which represents more than 2,300 Comcast employees, called that excessive when a typical union employee makes about $27,000 a year.","The Communications Workers Union, which represents more than 2,300 Comcast employees, called the executive pay package excessive when a typical union employee makes about $27,000 annually.",3.4,MSRpar,26,30,3,3,2,2,1,1,7,10,2,3,0,1,-4,0,0,0,-3,-1,-1,0.6451612903225806,1.0,0.33333333333333337,0.6666666666666667,0.0,126,0.7924528301886793,0.25678191437885645,1.0,92,0.8846153846153846,0.2541326666682324,1.0,27,0.6,0.2680393820743683,1.0,2,0.6666666666666666,0.6666666666666666,1.0,0,0.0,0.0,0.0,7,0.5,0.3546824019347239,1.0,1,1.0,1.0,1.0,4,0.4,0.31166122873037216,1.0,1,1.0,1.0,1.0,0,0.0,0.0,0.0,18,0.5555555555555556,0.19067182817182818,1.0,0.5555555555555556,10,0.7142857142857143,0.45,11,7,0.8333333333333334,0.625,0.8
"The consumer group generated $4.47 billion of profit and $20 billion of revenue from January to June, 53% of Citigroup's profit and revenue.","It generated $4.47 billion of profit and $20 billion of revenue in the year's first half, 53 percent of Citigroup's totals.",3.8,MSRpar,29,27,2,1,0,0,1,1,8,7,1,1,0,0,2,1,0,0,1,0,0,0.5172413793103448,0.5,0.30000000000000004,0.0,0.0,18,0.3,0.3514668594188578,1.0,6,0.5454545454545454,0.3462962962962963,1.0,8,0.27586206896551724,0.3242702438813721,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,0.4,0.37388611827466317,1.0,1,1.0,1.0,1.0,4,0.3076923076923077,0.35649406600451494,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,17,0.47058823529411764,0.17413445020587878,1.0,0.47058823529411764,8,0.64,0.2857142857142857,9,8,0.6666666666666666,0.6153846153846154,0.8916666666666666
"GALLOWAY TOWNSHIP, N.J. Annika Sorenstam drew the crowds, Michelle Wie got the publicity but Angela Stanford took her first LPGA victory.","GALLOWAY TOWNSHIP, N.J. >> Annika Sorenstam and Michelle Wie drew the crowds, but Angela Stanford took her first LPGA victory.",4.0,MSRpar,24,24,3,2,0,0,3,2,7,9,4,4,1,1,0,1,0,1,-2,0,0,0.76,0.6666666666666667,0.6666666666666667,1.0,1.0,118,0.7612903225806451,0.290231019942333,1.0,82,0.7068965517241379,0.291325218147277,1.0,26,0.896551724137931,0.25978049393768665,1.0,2,1.0,0.75,1.0,4,1.0,0.625,1.0,9,0.8181818181818182,0.306474827962283,1.0,0,0.0,1.0,1.0,9,0.8181818181818182,0.306474827962283,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,17,0.8823529411764706,0.19930777283718462,1.0,0.8823529411764706,15,0.9375,0.5789473684210527,13,4,0.8823529411764706,1.0,0.9215686274509806
"""Saddam is gone, but we want the (U.S.) occupation to end,"" said Hit resident Abu Qasim.","""Saddam is gone, but we want the (U.S.) occupation to end.""",3.2,MSRpar,23,17,6,4,2,2,3,1,4,2,2,1,0,0,6,2,0,2,2,1,0,0.7727272727272727,0.6666666666666667,0.5,0.5,0.0,72,0.6428571428571429,0.32207137559786725,1.0,39,0.582089552238806,0.33849604098979397,1.0,31,0.7560975609756098,0.2869577916744109,1.0,1,0.3333333333333333,0.6666666666666666,1.0,0,0.0,1.0,1.0,6,0.6666666666666666,0.311572000220091,1.0,0,0.0,1.0,1.0,6,0.6666666666666666,0.311572000220091,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,11,0.5454545454545454,0.21630209016572655,1.0,0.5454545454545454,6,0.7058823529411765,0.5,6,5,0.5454545454545454,1.0,1.0
Young has 28 days to file a response and ask the NASD for a hearing.,"Under NASD regulations, Mr. Young can file a response and request a hearing before an NASD panel.",3.5,MSRpar,16,19,3,2,1,0,0,0,4,4,1,3,0,0,-3,1,1,0,0,-2,0,0.28,0.25,0.33333333333333337,0.5,0.0,35,0.4166666666666667,0.26114143231235815,1.0,10,0.45454545454545453,0.261820280025525,1.0,20,0.37037037037037035,0.2542980058349209,1.0,1,0.5,0.75,1.0,0,0.0,1.0,1.0,3,0.25,0.2901626070008423,1.0,0,0.0,0.0,0.0,3,0.3,0.2901626070008423,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,12,0.4166666666666667,0.20935200216450217,1.0,0.41666666666666663,5,0.5882352941176471,0.06666666666666667,4,7,0.625,0.5555555555555556,0.78
British Airways' New York-to-London runs will end in October.,British Airways plans to retire its seven Concordes at the end of October.,2.5,MSRpar,11,14,1,1,0,0,0,0,3,5,3,1,0,0,-3,0,0,0,-2,2,0,0.19047619047619047,0.0,0.33333333333333337,0.33333333333333337,0.0,25,0.21008403361344538,0.2717051264407428,1.0,4,0.0625,0.2816179526324454,1.0,20,0.4878048780487805,0.25670588911727243,1.0,1,0.3333333333333333,0.6666666666666666,1.0,0,0.0,0.0,0.0,4,0.4,0.3086647772019289,1.0,0,0.0,0.0,0.0,4,0.5714285714285714,0.3086647772019289,1.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,11,0.36363636363636365,0.2450409709338281,1.0,0.36363636363636365,4,0.5333333333333333,0.18181818181818182,4,4,0.5714285714285714,0.5,0.9375
"The new policy gives greatest weight to grades, test scores and a student's high school curriculum.","Academic achievement -- including grades, test scores and high school curriculum -- are given the highest priority.",4.5,MSRpar,19,19,1,3,1,2,0,1,8,7,3,3,0,0,0,-2,-1,-1,1,0,0,0.37037037037037035,0.0,0.5,0.19999999999999996,0.0,116,0.7204968944099379,0.2630260609056888,1.0,64,0.9142857142857143,0.25211676304839087,1.0,41,0.6949152542372882,0.26584098703216547,1.0,3,0.5,0.575,1.0,4,0.8,0.6,1.0,7,0.4375,0.32498809068468515,1.0,0,0.0,0.0,0.0,7,0.5,0.32498809068468515,1.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,18,0.3333333333333333,0.2343939432481099,1.0,0.33333333333333337,6,0.5,0.2222222222222222,6,9,0.5,0.5,0.7916666666666666
"The new version, W32/Sobig.C-mm, had already reached a ""high level"" outbreak status by Monday, according to security analysts.","Security analysts said the new version, W32/Sobig.C-mm, had already reached a ""high level"" outbreak status by mid-afternoon on Monday.",4.5,MSRpar,24,24,3,3,1,0,2,3,7,8,3,3,1,1,0,0,1,-1,-1,0,0,0.8,0.5,0.875,1.0,1.0,85,0.8173076923076923,0.31058037858208487,1.0,15,0.5357142857142857,0.28897305560201486,1.0,41,0.8723404255319149,0.2703343230323658,1.0,5,1.0,0.6,1.0,6,1.0,0.5833333333333334,1.0,11,0.7857142857142857,0.3757721532669011,1.0,0,0.0,1.0,1.0,9,0.75,0.36442255605357204,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,15,0.8,0.2291270838620548,1.0,0.8,12,0.8888888888888888,0.5625,10,7,0.9230769230769231,0.8571428571428571,0.6845238095238094
"The only other person who had not been accounted for Sunday was a man from Fort Worth, Texas.","Another person, a man from Fort Worth, Texas, also was missing.",3.6,MSRpar,20,15,4,2,0,1,4,1,5,4,3,1,1,1,5,2,-1,3,1,2,0,0.4347826086956522,0.19999999999999996,0.8,0.33333333333333337,0.0,27,0.47368421052631576,0.33389192162675196,1.0,5,0.2777777777777778,0.3153725463249273,1.0,20,0.5714285714285714,0.3343495205639673,1.0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,5,0.5,0.38112705352864573,1.0,0,0.0,1.0,1.0,5,0.625,0.38112705352864573,1.0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,10,0.5,0.2724747474747475,1.0,0.5,5,0.6666666666666666,0.3,5,5,0.7142857142857143,0.625,0.875
Stocks dipped lower Tuesday as investors opted to cash in profits from Monday's big rally despite a trio of reports suggesting modest improvement in the economy.,Wall Street moved tentatively higher Tuesday as investors weighed a trio of reports showing modest economic improvement against an urge to cash in profits from Monday's big rally.,2.8,MSRpar,28,30,3,3,1,1,2,2,11,11,3,5,0,1,-2,0,0,0,0,-2,-1,0.5,0.0,0.6923076923076923,0.33333333333333337,0.0,66,0.2894736842105263,0.2772905189201182,1.0,14,0.17721518987341772,0.25191643660350027,1.0,28,0.29473684210526313,0.24621758099319033,1.0,3,0.2727272727272727,0.53125,1.0,4,0.4,0.5444444444444444,1.0,11,0.4074074074074074,0.2876032503677574,1.0,0,0.0,0.2777777777777778,0.3333333333333333,9,0.45,0.2768664429743598,1.0,2,0.6666666666666666,0.6666666666666666,1.0,0,0.0,0.0,0.0,27,0.4074074074074074,0.2312991869241869,1.0,0.40740740740740744,11,0.5789473684210527,0.2,7,18,0.6111111111111112,0.55,0.7090909090909091
"From the start, however, the United States' declared goal was not just to topple Saddam but to stabilize Iraq and install a friendly government.",But the United States' ultimate goal was not just to topple Mr. Hussein but to stabilize the country and install a friendly government.,4.8,MSRpar,28,25,5,4,0,0,2,1,6,5,2,4,3,2,3,1,0,1,1,-2,1,0.6206896551724138,0.8,0.375,0.5,0.6666666666666667,41,0.4880952380952381,0.305478743574751,1.0,17,0.4358974358974359,0.3302914531421319,1.0,18,0.5454545454545454,0.2676571708737788,1.0,4,0.8,0.6,1.0,0,0.0,0.0,0.0,9,0.5625,0.35101655683678656,1.0,4,0.8,0.4261904761904762,1.0,5,0.5,0.32416872849618317,1.0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,17,0.47058823529411764,0.253051578051578,1.0,0.47058823529411764,8,0.64,0.21052631578947367,8,6,0.6153846153846154,0.6666666666666666,0.8846153846153846
"The broader Standard & Poor's 500 Index <.SPX> gave up 11.91 points, or 1.19 percent, at 986.60.","The technology-laced Nasdaq Composite Index .IXIC declined 16.68 points, or 1.01 percent, at 1,636.94.",0.8,MSRpar,23,17,1,1,0,0,1,1,7,5,2,2,1,0,6,0,0,0,2,0,1,0.2666666666666667,0.0,0.33333333333333337,0.0,0.0,49,0.35,0.25608066570189014,1.0,17,0.25,0.23917207219099698,1.0,32,0.6530612244897959,0.2662789824711881,1.0,0,0.0,0.5,0.5,0,0.0,1.0,1.0,3,0.25,0.2922158514215403,1.0,0,0.0,1.0,1.0,3,0.2727272727272727,0.2922158514215403,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,20,0.15,0.13647291260927624,1.0,0.15000000000000002,3,0.2608695652173913,0.0,3,9,0.25,0.2727272727272727,0.9166666666666666
AFTRA members approved the merger by a vote of 75.88% to 24.12%.,"AFTRA, on the other hand, approved the merger by a whopping 75 percent.",4.091,MSRpar,15,16,1,1,0,0,1,1,5,4,1,2,0,0,-1,0,0,0,1,-1,0,0.2727272727272727,1.0,0.1428571428571429,0.0,0.0,4,0.10256410256410256,0.25641679995764516,1.0,2,0.18181818181818182,0.2759316080744652,1.0,2,0.07407407407407407,0.2523990453453587,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,2,0.25,0.3650270649074477,1.0,1,0.5,0.5909090909090909,1.0,1,0.2,0.3148310591293047,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,11,0.2727272727272727,0.17344509232264332,1.0,0.2727272727272727,3,0.42857142857142855,0.09090909090909091,3,4,0.42857142857142855,0.42857142857142855,1.0
"The currency briefly weakened slightly on Monday to trade at 55.34/39, not far from its record low of 55.75.","The currency briefly weakened on Monday morning but rebounded to trade at 55.25/29, little changed from Friday.",2.25,MSRpar,21,19,2,4,0,0,1,3,5,4,0,1,3,1,2,-2,0,-2,1,-1,2,0.3793103448275862,0.5,0.2857142857142857,0.0,0.0,23,0.22115384615384615,0.300309175260406,1.0,10,0.35714285714285715,0.29331366234775325,1.0,11,0.2558139534883721,0.2768242650787548,1.0,0,0.0,0.5,0.5,2,0.18181818181818182,0.5333333333333333,1.0,5,0.35714285714285715,0.37166735525413364,1.0,1,1.0,1.0,1.0,3,0.2727272727272727,0.34281323162418365,1.0,0,0.0,1.0,1.0,1,0.5,0.75,1.0,17,0.29411764705882354,0.19331994910507308,1.0,0.2941176470588235,5,0.45454545454545453,0.1111111111111111,5,8,0.45454545454545453,0.45454545454545453,0.9636363636363636
"While some other parts of Africa have been used as staging grounds for the terror group, Malawi previously had not been a major focus of investigations into al-Qaida.","While some other parts of Africa have been used as Al Qaeda staging grounds, Malawi had previously not been a major focus of investigations into the group.",5.0,MSRpar,30,29,7,6,3,2,4,4,8,8,2,3,2,2,1,1,1,0,0,-1,0,0.7741935483870968,0.8333333333333334,0.6,0.6666666666666667,1.0,101,0.9351851851851852,0.2867801855506657,1.0,41,1.0,0.2873386049471713,1.0,50,0.8771929824561403,0.28068215166324784,1.0,7,1.0,0.5714285714285714,1.0,2,1.0,0.75,1.0,11,0.7857142857142857,0.3018322731838691,1.0,0,0.0,1.0,1.0,10,0.7692307692307693,0.2965431237382924,1.0,0,0.0,1.0,1.0,1,1.0,1.0,1.0,15,0.7333333333333333,0.23117853546847628,1.0,0.7333333333333334,11,0.8461538461538461,0.4117647058823529,10,5,0.8461538461538461,0.8461538461538461,0.9300699300699301
"On Sunday, a U.S. soldier was killed and another injured in southern Iraq when a munitions dump exploded.","On Sunday, a U.S. soldier was killed and another injured when a munitions dump they were guarding exploded in southern Iraq.",3.75,MSRpar,20,23,4,6,0,1,4,5,5,4,2,2,0,0,-3,-2,-1,-1,1,0,0,0.7083333333333333,0.4285714285714286,0.8,1.0,0.0,60,0.8108108108108109,0.2705561347850014,1.0,36,0.9,0.2667577060285394,1.0,17,0.6296296296296297,0.26235055913996946,1.0,3,1.0,0.6666666666666666,1.0,0,0.0,1.0,1.0,11,0.9166666666666666,0.34723249926610555,1.0,2,1.0,0.6111111111111112,1.0,7,0.875,0.30507090196525183,1.0,1,1.0,1.0,1.0,0,0.0,1.0,1.0,12,0.9166666666666666,0.2681859176177358,1.0,0.9166666666666666,11,0.9565217391304348,0.5,8,5,1.0,0.9166666666666666,0.9015151515151516
"""I'm real excited to be a Cleveland Cavalier,"" James said.","""I'm really excited about going to Cleveland,"" James told ESPN.com.",3.667,MSRpar,15,15,4,6,1,3,2,2,4,2,1,0,0,1,0,-2,-2,0,2,1,-1,0.36363636363636365,0.25,0.19999999999999996,0.0,0.0,30,0.3,0.2828407594397667,1.0,17,0.27419354838709675,0.2707458991865207,1.0,12,0.5217391304347826,0.32999580357209074,1.0,0,0.0,0.5,0.5,1,0.25,0.625,1.0,3,0.3333333333333333,0.36277307307824774,1.0,1,1.0,1.0,1.0,2,0.2857142857142857,0.3309117267321601,1.0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,11,0.36363636363636365,0.24337765409193982,1.0,0.36363636363636365,4,0.5333333333333333,0.0,4,5,0.5714285714285714,0.5,0.96875
"According to law enforcement officials, the person arrested was a known sophisticated hacker.","According to law enforcement officials, the individual decrypted passwords on the server.",2.667,MSRpar,15,14,4,2,1,1,3,1,5,6,1,0,0,0,1,2,0,2,-1,1,0,0.4,0.19999999999999996,0.375,0.0,0.0,22,0.34375,0.3052936106219066,1.0,2,0.09090909090909091,0.26068693211550353,1.0,15,0.5,0.2908425621301561,1.0,2,0.5,0.6111111111111112,1.0,0,0.0,1.0,1.0,5,0.4166666666666667,0.33660503869482195,1.0,0,0.0,0.15384615384615385,0.15384615384615385,5,0.5,0.3398685902099768,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,13,0.3076923076923077,0.26351819476819477,1.0,0.3076923076923077,4,0.47058823529411764,0.25,4,5,0.4444444444444444,0.5,1.0
"Excluding litigation charges, RIM's loss narrowed even further to 1 cent a share.","Excluding patent litigation, RIM's loss for the quarter was $700,000, or 1 cent per share.",3.333,MSRpar,16,20,3,3,2,2,1,1,5,6,0,0,2,0,-4,0,0,0,-1,0,2,0.4,0.5,0.5714285714285714,0.0,0.0,36,0.288,0.25277257734136804,1.0,13,0.25,0.23917172387296226,1.0,22,0.4,0.2571916004491507,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0.5833333333333334,0.36160026763741937,1.0,1,1.0,1.0,1.0,6,0.5454545454545454,0.3527336046879391,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,14,0.5,0.18160965297328935,1.0,0.5,7,0.6666666666666666,0.11764705882352941,7,5,0.7,0.6363636363636364,0.974025974025974
"The broad Standard & Poor's 500 Index .SPX gained 19.72 points, or 1.98 percent, to 1,015.69.","The Dow Jones industrial average .DJI jumped 2.09 percent, while the Standard & Poor's 500 Index .SPX leapt 2.23 percent.",3.0,MSRpar,20,23,1,2,0,0,1,2,5,7,2,4,0,0,-3,-1,0,-1,-2,-2,0,0.33333333333333337,0.0,0.375,0.19999999999999996,0.0,29,0.21641791044776118,0.2789727168883099,1.0,3,0.06818181818181818,0.25400040537403173,1.0,14,0.23333333333333334,0.24451324463253485,1.0,6,0.6666666666666666,0.5535714285714286,1.0,0,0.0,1.0,1.0,5,0.38461538461538464,0.35956499587014296,1.0,0,0.0,0.0,0.0,5,0.45454545454545453,0.35956499587014296,1.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,21,0.2857142857142857,0.14240338654401155,1.0,0.2857142857142857,6,0.4444444444444444,0.18181818181818182,6,13,0.5,0.4,0.6041666666666666
"It will also help reform the Royal Solomon Islands Police, strengthen the courts and prisons system and protect key institutions such as the Finance Ministry from intimidation.","The intervention force will confiscate weapons, reform the police, strengthen the courts and prison system and protect key institutions such as the Finance Ministry.",3.444,MSRpar,29,27,5,4,2,0,0,0,10,10,2,2,1,0,2,1,2,0,0,0,1,0.4545454545454546,0.2857142857142857,0.33333333333333337,1.0,0.0,76,0.5801526717557252,0.2582600865734013,1.0,22,0.55,0.290470704064454,1.0,53,0.6385542168674698,0.2510401488896733,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,11,0.5238095238095238,0.3193253588951251,1.0,2,0.6666666666666666,0.5317460317460317,1.0,9,0.5294117647058824,0.311738906293307,1.0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,21,0.5238095238095238,0.2588489941431118,1.0,0.5238095238095238,11,0.6875,0.42857142857142855,11,7,0.6470588235294118,0.7333333333333333,0.9358288770053477
"Mr Alibek said: ""Our outcomes are very encouraging.","""Our outcomes are very encouraging,"" George Mason researcher Ken Alibek said.",3.8,MSRpar,11,15,2,2,1,1,1,1,3,6,1,1,1,1,-4,0,0,0,-3,0,0,0.5294117647058824,1.0,0.2857142857142857,1.0,1.0,17,0.5151515151515151,0.2805366126128799,1.0,14,1.0,0.30223210163186154,1.0,3,0.15789473684210525,0.22147667028342982,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,3,0.375,0.34084318221926174,1.0,1,1.0,1.0,1.0,2,0.2857142857142857,0.3042233590092207,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,9,0.4444444444444444,0.25839195526695524,1.0,0.4444444444444444,4,0.6153846153846154,0.2222222222222222,2,8,0.8,0.5,0.5
Selenski descended down the wall and used the mattress to climb over razor wire.,"Selenski used the mattress to scale a 10-foot razor wire, Fischi said.",3.0,MSRpar,15,14,3,3,0,0,2,2,5,5,0,1,1,0,1,0,0,0,0,-1,1,0.4,0.19999999999999996,0.6666666666666667,0.0,0.0,25,0.3246753246753247,0.27185313671752764,1.0,12,0.2857142857142857,0.26547288455753104,1.0,13,0.37142857142857144,0.27975091413085673,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,4,0.4444444444444444,0.35794351107173605,1.0,0,0.0,0.0,0.0,4,0.5,0.35794351107173605,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,12,0.4166666666666667,0.22243716931216928,1.0,0.41666666666666663,5,0.5882352941176471,0.15384615384615385,5,6,0.625,0.5555555555555556,0.8666666666666666
